id,sentence1,sentence2,label,sentence1_opus,sentence2_opus
23628,The Cornish poet was a schoolfellow of Robert Stephen Hawker ; later literary friends included Tennyson and Charles Dickens .,"The Cornish poet was a schoolmate of Robert Stephen Hawker , later literary friends included Tennyson and Charles Dickens .",1,Ang makatang Cornish ay isang kamag-aral ni Robert Stephen Hawker ; ang mga kalaunang kaibigang pampanitikan ay kinabibilangan nina Tennyson at Charles Dickens .,"Ang makatang Cornish ay isang kamag-aral ni Robert Stephen Hawker , ang mga kalaunang kaibigang pampanitikan kabilang sina Tennyson at Charles Dickens ."
4405,"Charles William Dickey , 1940 , and Charles Henry Dickey , were parents of Anne Alexander , architect in 1902 .","Charles William Dickey , 1940 , and Charles Henry Dickey , 1902 were parents of architect Anne Alexander .",1,"Si Charles William Dickey , 1940 , at Charles Henry Dickey , ay mga magulang ni Anne Alexander , arkitekto noong 1902 .","Charles William Dickey , 1940 , at Charles Henry Dickey , 1902 ay mga magulang ng arkitekto Anne Alexander ."
24844,"However , as soon as he escapes , the Native Americans attack Silent Creek and Jamie arrives .","However , as soon as he escapes , the native Americans attack Silent Creek and Jamie .",1,"Gayunman, sa sandaling makatakas siya , ang mga Katutubong Amerikano ay sumalakay sa Silent Creek at Jamie dumating .","Gayunman, sa sandaling makatakas siya , ang mga katutubong Amerikano ay inaatake ang Silent Creek at Jamie ."
46360,"Its Abel - Sum is the limit , as '' x `` 1 approaches the function .",Its Abel sum is the limit as `` x '' approaches 1 of the function,1,"Ang Abel - Sum nito ay ang hangganan , habang ang '' x `` 1 ay papalapit sa tungkulin .",Ang Abel sum nito ay ang limitasyon bilang ``` x '' paglapit 1 ng function
5183,"The tournament was hosted again in 2006 in San Francisco , where it was resumed for two years .","The tournament was hosted again in San Francisco in 2006 , where it was continued for two years .",1,"Ang torneo ay muling inendorso noong 2006 sa San Francisco , kung saan ito ay muling ipinagpatuloy sa loob ng dalawang taon .","Ang torneo ay muling inendorso sa San Francisco noong 2006 , kung saan ito ay ipinagpatuloy sa loob ng dalawang taon ."
49327,He later served as director of the Illinois Department of Revenue and as General Manager of the WGRT ( also WJPC ) radio station in Chicago .,Jones later served as director of the Illinois Department of Revenue and as general manager of radio station WGRT ( also WJPC ) in Chicago .,1,Nang maglaon ay naglingkod siya bilang direktor ng Departamento ng Revenue ng Illinois at bilang Pangkalahatang Tagapangasiwa ng WGRT (binabaybay ding himpilan ng WJPC ) sa radyo sa Chicago .,Jones mamaya nagsilbi bilang direktor ng Illinois Department ng Revenue at bilang general manager ng istasyon ng radyo WGRT (binabaybay ding WJPC ) sa Chicago .
1033,Both sailed from Quebec to London .,"From Quebec , both sailed on to London .",1,Pareho silang naglayag mula Quebec papuntang London .,"Mula Quebec , pareho silang naglayag papuntang London ."
17029,"He has also recorded duets with Daniel Santos , Olimpo Cárdenas and Alci Acosta .","He also recorded duets with Daniel Santos , Olimpo Cárdenas , and Alci Acosta .",1,"Nakapagtala rin siya ng duets kasama sina Daniel Santos , Olimpo Cárdenas at Alci Acosta .","Nagtala rin siya ng duets kasama sina Daniel Santos , Olimpo Cárdenas , at Alci Acosta ."
24380,"In Laurens , New York , the Otego Creek flows to the Wharton Creek .","The Otego Creek flows into the Wharton Creek in Laurens , New York .",1,"Sa Laurens , New York , dumadaloy ang Otego Creek sa Wharton Creek .","Dumadaloy ang Otego Creek sa Wharton Creek sa Laurens , New York ."
5366,"In April 1916 , a large number of Serbian troops were transported in British and French naval vessels from Greece to mainland Corfu .","In April 1916 , a large number of Serbian troops were transported from Greece to mainland Corfu in British and French sea-going vessels .",1,"Noong Abril 1916 , ang isang malaking bilang ng mga tropang Serbiano ay dinala sa mga sasakyang pandagat ng Britanya at Pransiya mula sa Gresya tungo sa mainland Corfu .","Noong Abril 1916 , ang isang malaking bilang ng mga tropang Serbian ay dinala mula sa Gresya sa mainland Corfu sa British at French sea-tiving ships ."
40471,"The south coast of the island is also located on the northern side of the large gulf , the bay of Mecklenburg , into which the Wismar bay enters .","The south coast of the island is also on the northern side of the large gulf known as the Bay of Mecklenburg , which Wismar Bay enters into .",1,"Matatagpuan din ang timog baybayin ng pulo sa hilagang bahagi ng malaking gulpo , ang look ng Mecklenburg , kung saan pumapasok ang look ng Wismar .","Ang timog na baybayin ng pulo ay nasa hilagang bahagi rin ng malaking gulpo na kilala bilang Look ng Mecklenburg , na pumapasok naman sa Look ng Wismar ."
20830,"The incumbent democrat , David Walters , won re-election to Republican Jim Inhofe , the former governor , for a second term .","Incumbent Democrat David Walters won re-election to a second term over Republican Jim Inhofe , the former Governor .",1,"Ang incument democrat , David Walters , ay nanalo ng re-election sa Republican Jim Inhofe , ang dating gobernador , para sa ikalawang termino .","Ang Incumbant Democrat David Walters ay nanalo ng re-election sa ikalawang termino sa ibabaw ng Republican Jim Inhofe , ang dating Gobernador ."
2546,"In 1966 , he started his own gallery at Cork Street in London , Leslie Waddington had the support of Alex Bernstein , a member of the media dynasty Granada .","In 1966 , started his own gallery in London 's Cork Street , Leslie Waddington had the backing of Alex Bernstein , a member of the Granada media dynasty .",1,"Noong 1966 , siya ay nagsimula ng kanyang sariling galerya sa Cork Street sa London , Leslie Waddington ay may suporta ni Alex Bernstein , isang miyembro ng media dinastiya Granada .","Noong 1966 , nagsimula ang kanyang sariling galerya sa London 's Cork Street , si Leslie Waddington ay may suporta ni Alex Bernstein , isang miyembro ng dinastiya ng Granada media ."
29386,"Alla Petrovna Tsuper ( born April 16 , 1979 ) is a Ukrainian cross-country skier ( until 2000 ) and a Belarusian ( since 2000 ) .",Alla Petrovna Tsuper ( ; ; ; born 16 April 1979 ) is a Ukrainian ( until 2000 ) and Belarusian ( since 2000 ) aerial skier .,1,"Si Alla Petrovna Tsuper (ipinanganak Abril 16 , 1979 ) ay isang Ukrainian cross-country skier (hanggang 2000 ) at isang Belarusian (mula noong 2000 ) .",Si Alla Petrovna Tsuper ( ; ; ; ipinanganak 16 Abril 1979 ) ay isang Ukrainian (hanggang 2000 ) at Belarusian (mula noong 2000 ) na nag-iiskeyting sa himpapawid .
1662,"There are about 2,000 islands along the coastline , almost three quarters of which are uninhabited .","Along the coast there are almost 2,000 islands , about three quarters of which are uninhabited .",1,"May mga 2,000 isla sa kahabaan ng baybayin , halos tatlong-kapat nito ay walang naninirahan .","Sa kahabaan ng baybayin ay may halos 2,000 isla , mga tatlong-kapat nito ay walang naninirahan ."
34718,The 187 km long segment from Kaduna to Abuja was the first one to be built .,The 187 km segment from Kaduna to Abuja was the first to be built .,1,Ang 187 km mahabang segment mula Kaduna hanggang Abuja ang unang itinayo .,Ang 187 km segment mula Kaduna hanggang Abuja ang unang itinayo .
45278,The Italian church St. Giovanni Bosco is named after St. John Bosco .,The Italian church of St. Giovanni Bosco is named after St. John Bosco .,1,Ang simbahang Italyano na St. Giovanni Bosco ay ipinangalan kay San Juan Bosco .,Ang simbahang Italyano ng St. Giovanni Bosco ay ipinangalan kay San Juan Bosco .
27584,The campus - newspaper `` The Oklahoma Daily '' is produced daily during the autumn and spring semesters and weekly during the summer semester .,"The campus newspaper , `` The Oklahoma Daily '' , is produced daily during the fall and spring semesters and weekly during the summer semester .",1,Ang campus - pahayagan na ``` The Oklahoma Daily '' ay ginagawa araw-araw tuwing taglagas at tagsibol semesters at lingguhan sa panahon ng summer semester .,"Ang campus na pahayagan , `` Ang Oklahoma Daily '' , ay ginagawa araw-araw sa panahon ng taglagas at spring semesters at lingguhan sa panahon ng summer semester ."
254,"For example , the following two definitions are safe for an equivalent division for values in maybe - monad .","For example , both following definitions for equivalent division for values in the Maybe monad are safe .",1,"Halimbawa , ang mga sumusunod na dalawang kahulugan ay ligtas para sa isang katumbas na dibisyon para sa mga halaga sa marahil - monad .","Halimbawa , ang parehong sumusunod na mga depinisyon para sa katumbas na division para sa mga halaga sa Siguro monad ay ligtas ."
23366,The song was written by George Harrison and inspired by his friend Eric Clapton 's preference for chocolate .,The song was written by George Harrison and inspired by his friend Eric Clapton 's fondness for chocolate .,1,Ang kanta ay isinulat ni George Harrison at inspirado ng kanyang kaibigan na si Eric Clapton 'sa kagustuhan ng tsokolate .,Ang kanta ay isinulat ni George Harrison at inspirado ng kanyang kaibigan na si Eric Clapton 'ang pagkahilig sa tsokolate .
16298,A lot of trouble later caused Marwan and some of Ali 's supporters who later became Khawarij .,Marwan and some of Ali 's supporters who later became the Khawarij caused a lot of trouble .,1,Maraming gulo ang kalaunang naging sanhi ng Marwan at ilang mga tagasuporta ni Ali na sa huli ay naging Khawarij .,Si Marwan at ilan sa mga tagasuporta ni Ali na sa huli ay naging Khabarij ay nagdulot ng maraming gulo .
45620,"She called this `` an honor '' and `` flattering , '' and added , `` It 's new for our society , as well .","She called `` an honor '' and `` flattering '' , and added : `` It is new for our society as well .",1,"Tinawag niya itong ``` a honor '' at ```mapuri , '' at idinagdag , ```` Ito ay 'bago para sa ating lipunan , pati na rin .","Tinawag niya ang ``` a honor '' at ``asume '' , at idinagdag : ```` Ito ay bago rin para sa ating lipunan ."
13130,"James the Fat would never return to his native Scotland , he remained in exile until his death in Ireland , his widowed mother and sister remained in Scotland .",James the Fat would never return to his native Scotland . He remained an exile in Ireland until his death . His widowed mother and sister remained in Scotland .,1,"Si James the Fat ay hindi kailanman babalik sa kanyang katutubong Scotland , siya ay nanatili sa pagkakatapon hanggang sa kanyang kamatayan sa Ireland , ang kanyang biyudang ina at kapatid na babae ay nanatili sa Scotland .",Si James the Fat ay hinding-hindi babalik sa kanyang katutubong Scotland . Siya ay nanatiling isang tapon sa Ireland hanggang sa kanyang kamatayan . Ang kanyang biyudang ina at kapatid na babae ay nanatili sa Scotland .
2617,"The spectral light levels that can be used by plants for photosynthesis are similar , but not the same as what is measured by lumens .","The spectral levels of light that can be used by plants for photosynthesis is similar to , but not the same as what 's measured by lumens .",1,"Ang mga spectral light level na maaaring gamitin ng mga halaman para sa photosynthesis ay katulad , ngunit hindi katulad ng sinusukat ng mga lumens .","Ang mga spectral na antas ng liwanag na maaaring gamitin ng mga halaman para sa photosynthesis ay katulad ng , ngunit hindi katulad ng kung ano 's na sinusukat ng mga luna ."
9216,He combines his commitments as a professional rugby player with a full-time studies at the University of Birmingham .,He combines his commitments as a professional rugby player with a full-time degree at University of Birmingham,1,Pinagsasama niya ang kanyang mga pangako bilang isang propesyonal na manlalaro ng rugby na may full-time na pag-aaral sa Unibersidad ng Birmingham .,Pinagsasama niya ang kanyang mga pangako bilang isang propesyonal na manlalaro ng rugby na may full-time degree sa University of Birmingham
109,It was released on 22 December 2011 and was announced in February 2012 .,It was published on 22 December 2011 and was announced in February 2012 .,1,Ito ay inilabas noong 22 Disyembre 2011 at inihayag noong Pebrero 2012 .,Ito ay inilathala noong 22 Disyembre 2011 at inihayag noong Pebrero 2012 .
4749,"The smallest number , which can be represented as a sum of four different potences in two positive and seventh ways , is 2056364173794800 .",The smallest number that can be represented in two positive and seventh ways as a sum of four different powers is 2056364173794800 .,1,"Ang pinakamaliit na bilang , na maaaring ikatawan bilang isang kabuuan ng apat na magkakaibang potensyal sa dalawang positibo at ikapitong paraan , ay 2056364173794800 .",Ang pinakamaliit na bilang na maaaring ikatawan sa dalawang positibo at ikapitong paraan bilang isang kabuuan ng apat na magkakaibang kapangyarihan ay 2056364173794800 .
5643,"Kuroń , Modzelewski and Michnik were arrested again , and the majority of `` Komandosi '' members were imprisoned .","Kuroń , Modzelewski and Michnik were detained again and a majority of the `` Komandosi '' members were imprisoned .",1,"Kuroń , Modzelewski at Michnik ay naaresto muli , at ang karamihan ng mga miyembro ng ```` Komandosi '' ay nakulong .","Kuroń , Modzelewski at Michnik ay muling ikinulong at ang karamihan sa mga miyembro ng ```` Komandosi '' ay nakulong ."
34673,Kristoffer had eight known children together with Karen :,"Together with Karen , Kristoffer had eight children .",1,Si Krisman ay may walong kilalang anak kasama si Karen :,"Kasama ni Karen , si Krismanel ay nagkaroon ng walong anak ."
11823,"Roy Roy Bargy was at the piano `` One '' , and Green and Ramona played the other two pianos .","Roy Bargy was at piano `` one , '' and Green and Ramona played the other two pianos .",1,"Si Roy Bargy ay nasa piano ``One '' , at sina Green at Ramona naman ang tumutugtog ng dalawa pang piano .","Si Roy Bargy ay nasa piano `` ` isang , '' at sina Green at Ramona naman ang tumutugtog ng dalawa pang piano ."
34884,"One week after Alex 's birth , Benjamin Linus ( Michael Emerson ) came and took Alex from Rousseau .",One week after Alex 'apos ; birth came Benjamin Linus ( Michael Emerson ) and took Alex from Rousseau .,1,"Isang linggo pagkatapos ng kapanganakan ni Alex , dumating si Benjamin Linus ( Michael Emerson ) at kinuha si Alex mula sa Rousseau .",Isang linggo pagkatapos ng Alex 'apos ; ang kapanganakan ay dumating Benjamin Linus ( Michael Emerson ) at kinuha si Alex mula sa Rousseau .
