id,sentence1,sentence2,label,sentence1_translated,sentence2_translated
1699,"The loyalists had camped on the west side of the Catawba River , while the army of General Charles Cornwalli camped on the east side .",The Loyalists had camped on the west side of the Catawba River while General Charles Cornwalli 's army were camped on the east side .,1,"Nagkampo ang mga loyalista sa kanlurang bahagi ng Ilog Catawba, habang ang hukbo ni Heneral Charles Cornwalli ay nagkampo sa silangang bahagi.",Nagkampo ang mga Loyalista sa kanlurang bahagi ng Ilog Catawba habang ang hukbo ni Heneral Charles Cornwalli ay nagkakampo sa silangang bahagi.
5736,This ignited the first of four wars he was supposed to lead against Carthage .,This ignited the first of four wars he was to lead against Carthage .,1,Ito ang nagpasiklab sa una sa apat na digmaang dapat sana niyang pamunuan laban sa Carthage.,Ito ang nagpasiklab sa una sa apat na digmaang kanyang pamumunuan laban sa Carthage.
25213,The 2015 season -- 16 rain or gloss Elasto painter is the tenth season of the franchise in the PBA ( Philippine Basketball Association ) .,The 2015 -- 16 Rain or Shine Elasto Painters season is the tenth season of the franchise in the PBA ( Philippine Basketball Association ) .,1,Ang season ng 2015 -- 16 rain or gloss Elasto painter ay ang ikasampung season ng franchise sa PBA (Philippine Basketball Association).,Ang 2015-16 Rain or Shine Elasto Painters season ay ang ikasampung season ng franchise sa PBA (Philippine Basketball Association).
33707,Kuala Lumpur was chosen as the Singapore terminus of the Jurong East -- Singapore High Speed Rail on 5 May 2015 .,"On May 5 , 2015 , Kuala Lumpur was elected as the terminus of the Jurong East -- Singapore High Speed Rail track in Singapore .",1,Napili ang Kuala Lumpur bilang dulo ng Jurong East -- Singapore High Speed Rail sa Singapore noong ika-5 ng Mayo 2015.,"Noong Mayo 5, 2015, ang Kuala Lumpur ay nahalal bilang dulo ng riles ng Jurong East -- Singapore High Speed Rail sa Singapore."
46822,"Giuseppe Avati , better known as Pupi Avati ( born 3 November 1938 ) , is an Italian film director , producer , and screenwriter .","Giuseppe Avati , better known as Pupi Avati ( * November 3 , 1938 ) , is an Italian film director , producer and screenwriter .",1,"Si Giuseppe Avati, mas kilala bilang Pupi Avati (ipinanganak noong 3 Nobyembre 1938), ay isang Italyanong direktor, prodyuser, at tagasulat ng iskrip.","Si Giuseppe Avati, mas kilala bilang Pupi Avati (* Nobyembre 3, 1938), ay isang Italyanong direktor, prodyuser, at screenwriter."
5364,The manuscript was added to the list of New Testament manuscripts by Scrivener ( 616 ) and Gregory ( 902 ) .,The manuscript was added to the list of manuscripts of the New Testament by Scrivener ( 616 ) and Gregory ( 902 ) .,1,Ang manuskrito ay idinagdag sa listahan ng mga manuskrito ng Bagong Tipan nina Scrivener (616) at Gregory (902).,Ang manuskrito ay idinagdag sa listahan ng mga manuskrito ng Bagong Tipan nina Scrivener (616) at Gregory (902).
38539,The series was written by Ed Brubaker by Butch Guice and illustrated by Bryan Hitch .,"The series was inked by Ed Brubaker , written by Butch Guice , and illustrated by Bryan Hitch .",1,Ang serye ay isinulat ni Ed Brubaker ni Butch Guice at iginuhit ni Bryan Hitch.,"Ang serye ay pininta ni Ed Brubaker, isinulat ni Butch Guice, at iginuhit ni Bryan Hitch."
18275,"The Bill & Cathy Stoller Center is home to all of the university 's athletic teams , intercollegiate athletic offices and the Department of Exercise Science .","The Bill 's Cathy Stoller Center is home to all the athletics teams of the University , the Intercollegiate Athletic Offices and the Department of Exercise Science .",1,"Ang Bill & Cathy Stoller Center ay tahanan ng lahat ng mga pangkat pang-atletiko ng unibersidad, mga tanggapan pang-atletiko sa pagitan ng mga kolehiyo, at ang Kagawaran ng Agham Pang-ehersisyo.","Ang Bill's Cathy Stoller Center ay tahanan ng lahat ng mga koponan ng atletika ng Unibersidad, ng mga Intercollegiate Athletic Office at ng Kagawaran ng Exercise Science."
23628,The Cornish poet was a schoolfellow of Robert Stephen Hawker ; later literary friends included Tennyson and Charles Dickens .,"The Cornish poet was a schoolmate of Robert Stephen Hawker , later literary friends included Tennyson and Charles Dickens .",1,Ang makata mula sa Cornish ay kaklase ni Robert Stephen Hawker; kabilang sa mga sumunod na kaibigang pampanitikan sina Tennyson at Charles Dickens.,"Ang makata mula sa Cornish ay kaklase ni Robert Stephen Hawker, at kalaunan ay naging mga kaibigang pampanitikan sina Tennyson at Charles Dickens."
4405,"Charles William Dickey , 1940 , and Charles Henry Dickey , were parents of Anne Alexander , architect in 1902 .","Charles William Dickey , 1940 , and Charles Henry Dickey , 1902 were parents of architect Anne Alexander .",1,"Sina Charles William Dickey, 1940, at Charles Henry Dickey, ay mga magulang ni Anne Alexander, arkitekto noong 1902.","Sina Charles William Dickey, 1940, at Charles Henry Dickey, 1902 ay mga magulang ng arkitekto na si Anne Alexander."
24844,"However , as soon as he escapes , the Native Americans attack Silent Creek and Jamie arrives .","However , as soon as he escapes , the native Americans attack Silent Creek and Jamie .",1,"Gayunpaman, sa sandaling makatakas siya, sinalakay ng mga Katutubong Amerikano ang Silent Creek at dumating si Jamie.","Gayunpaman, sa sandaling makatakas siya, sinalakay ng mga katutubong Amerikano sina Silent Creek at Jamie."
46360,"Its Abel - Sum is the limit , as '' x `` 1 approaches the function .",Its Abel sum is the limit as `` x '' approaches 1 of the function,1,"Ang Abel-Sum nito ang limit, habang ang '' x`` 1 ay lumalapit sa function.",Ang Abel sum nito ay ang limitasyon habang ang `` x '' ay papalapit sa 1 ng function
5183,"The tournament was hosted again in 2006 in San Francisco , where it was resumed for two years .","The tournament was hosted again in San Francisco in 2006 , where it was continued for two years .",1,"Ang paligsahan ay muling ginanap noong 2006 sa San Francisco, kung saan ito ay ipinagpatuloy sa loob ng dalawang taon.","Ang paligsahan ay muling ginanap sa San Francisco noong 2006, kung saan ito ay nagpatuloy sa loob ng dalawang taon."
49327,He later served as director of the Illinois Department of Revenue and as General Manager of the WGRT ( also WJPC ) radio station in Chicago .,Jones later served as director of the Illinois Department of Revenue and as general manager of radio station WGRT ( also WJPC ) in Chicago .,1,Kalaunan ay nagsilbi siyang direktor ng Illinois Department of Revenue at bilang General Manager ng istasyon ng radyo na WGRT (na kilala rin bilang WJPC) sa Chicago.,Kalaunan ay nagsilbi si Jones bilang direktor ng Illinois Department of Revenue at bilang general manager ng istasyon ng radyo na WGRT (na kilala rin bilang WJPC) sa Chicago.
1033,Both sailed from Quebec to London .,"From Quebec , both sailed on to London .",1,Pareho silang naglayag mula Quebec patungong London.,"Mula sa Quebec, pareho silang naglayag patungong London."
17029,"He has also recorded duets with Daniel Santos , Olimpo Cárdenas and Alci Acosta .","He also recorded duets with Daniel Santos , Olimpo Cárdenas , and Alci Acosta .",1,"Nag-record din siya ng mga duet kasama sina Daniel Santos, Olimpo Cárdenas at Alci Acosta.","Nag-record din siya ng mga duet kasama sina Daniel Santos, Olimpo Cárdenas, at Alci Acosta."
24380,"In Laurens , New York , the Otego Creek flows to the Wharton Creek .","The Otego Creek flows into the Wharton Creek in Laurens , New York .",1,"Sa Laurens, New York, ang Otego Creek ay dumadaloy patungo sa Wharton Creek.","Ang Otego Creek ay dumadaloy patungo sa Wharton Creek sa Laurens, New York."
5366,"In April 1916 , a large number of Serbian troops were transported in British and French naval vessels from Greece to mainland Corfu .","In April 1916 , a large number of Serbian troops were transported from Greece to mainland Corfu in British and French sea-going vessels .",1,"Noong Abril 1916, isang malaking bilang ng mga tropang Serbiano ang dinala sakay ng mga sasakyang pandagat ng Britanya at Pransya mula Greece patungong kalupaan ng Corfu.","Noong Abril 1916, isang malaking bilang ng mga tropang Serbiano ang inilipat mula Greece patungong mainland Corfu sakay ng mga sasakyang pandagat ng Britanya at Pransya."
40471,"The south coast of the island is also located on the northern side of the large gulf , the bay of Mecklenburg , into which the Wismar bay enters .","The south coast of the island is also on the northern side of the large gulf known as the Bay of Mecklenburg , which Wismar Bay enters into .",1,"Ang timog na baybayin ng isla ay matatagpuan din sa hilagang bahagi ng malaking golpo, ang look ng Mecklenburg, kung saan pumapasok ang look ng Wismar.","Ang timog na baybayin ng isla ay nasa hilagang bahagi rin ng malaking golpo na kilala bilang Look ng Mecklenburg, kung saan pumapasok ang Look ng Wismar."
20830,"The incumbent democrat , David Walters , won re-election to Republican Jim Inhofe , the former governor , for a second term .","Incumbent Democrat David Walters won re-election to a second term over Republican Jim Inhofe , the former Governor .",1,"Ang kasalukuyang demokrata, si David Walters, ay muling nanalo sa halalan kapalit ng Republikanong si Jim Inhofe, ang dating gobernador, para sa pangalawang termino.","Nanalo sa muling halalan para sa pangalawang termino ang kasalukuyang Demokratang si David Walters laban sa Republikanong si Jim Inhofe, ang dating Gobernador."
2546,"In 1966 , he started his own gallery at Cork Street in London , Leslie Waddington had the support of Alex Bernstein , a member of the media dynasty Granada .","In 1966 , started his own gallery in London 's Cork Street , Leslie Waddington had the backing of Alex Bernstein , a member of the Granada media dynasty .",1,"Noong 1966, sinimulan niya ang sarili niyang galeriya sa Cork Street sa London, at sinuportahan si Leslie Waddington ni Alex Bernstein, isang miyembro ng dinastiyang media ng Granada.","Noong 1966, nang simulan niya ang sarili niyang galeriya sa Cork Street sa London, si Leslie Waddington ay sinuportahan ni Alex Bernstein, isang miyembro ng dinastiyang pang-media ng Granada."
29386,"Alla Petrovna Tsuper ( born April 16 , 1979 ) is a Ukrainian cross-country skier ( until 2000 ) and a Belarusian ( since 2000 ) .",Alla Petrovna Tsuper ( ; ; ; born 16 April 1979 ) is a Ukrainian ( until 2000 ) and Belarusian ( since 2000 ) aerial skier .,1,"Si Alla Petrovna Tsuper (ipinanganak noong Abril 16, 1979) ay isang Ukrainian cross-country skier (hanggang 2000) at isang Belarusian (mula noong 2000).",Si Alla Petrovna Tsuper (;;; ipinanganak noong 16 Abril 1979) ay isang Ukranyano (hanggang 2000) at Belarusian (mula noong 2000) na aerial skier.
1662,"There are about 2,000 islands along the coastline , almost three quarters of which are uninhabited .","Along the coast there are almost 2,000 islands , about three quarters of which are uninhabited .",1,"Mayroong humigit-kumulang 2,000 isla sa baybayin, halos tatlong-kapat nito ay walang nakatira.","Sa baybayin ay may halos 2,000 na isla, at mga tatlong-kapat nito ay walang nakatira."
34718,The 187 km long segment from Kaduna to Abuja was the first one to be built .,The 187 km segment from Kaduna to Abuja was the first to be built .,1,Ang 187 km na haba ng bahagi mula Kaduna hanggang Abuja ang unang naitayo.,Ang 187 km na bahagi mula Kaduna hanggang Abuja ang unang naitayo.
45278,The Italian church St. Giovanni Bosco is named after St. John Bosco .,The Italian church of St. Giovanni Bosco is named after St. John Bosco .,1,Ang simbahang Italyano na St. Giovanni Bosco ay ipinangalan kay San Juan Bosco.,Ang simbahang Italyano ng St. Giovanni Bosco ay ipinangalan kay San Juan Bosco.
27584,The campus - newspaper `` The Oklahoma Daily '' is produced daily during the autumn and spring semesters and weekly during the summer semester .,"The campus newspaper , `` The Oklahoma Daily '' , is produced daily during the fall and spring semesters and weekly during the summer semester .",1,"Ang pahayagan sa kampus na ""The Oklahoma Daily"" ay inilalathala araw-araw tuwing semestre ng taglagas at tagsibol at lingguhan tuwing semestre ng tag-init.","Ang pahayagan sa kampus, ang ""The Oklahoma Daily"", ay inilalathala araw-araw tuwing semestre ng taglagas at tagsibol at lingguhan tuwing semestre ng tag-init."
254,"For example , the following two definitions are safe for an equivalent division for values in maybe - monad .","For example , both following definitions for equivalent division for values in the Maybe monad are safe .",1,"Halimbawa, ang sumusunod na dalawang kahulugan ay ligtas para sa isang katumbas na paghahati para sa mga halaga sa maybe-monad.","Halimbawa, ang parehong sumusunod na mga kahulugan para sa katumbas na paghahati para sa mga halaga sa Maybe monad ay ligtas."
23366,The song was written by George Harrison and inspired by his friend Eric Clapton 's preference for chocolate .,The song was written by George Harrison and inspired by his friend Eric Clapton 's fondness for chocolate .,1,Ang kanta ay isinulat ni George Harrison at inspirasyon ng pagkahilig ng kanyang kaibigang si Eric Clapton sa tsokolate.,Ang kanta ay isinulat ni George Harrison at inspirasyon ng pagkahilig ng kanyang kaibigang si Eric Clapton sa tsokolate.
16298,A lot of trouble later caused Marwan and some of Ali 's supporters who later became Khawarij .,Marwan and some of Ali 's supporters who later became the Khawarij caused a lot of trouble .,1,Maraming gulo ang kalaunan ay idinulot ni Marwan at ng ilan sa mga tagasuporta ni Ali na kalaunan ay naging Khawarij.,Si Marwan at ang ilan sa mga tagasuporta ni Ali na kalaunan ay naging mga Khawarij ay nagdulot ng maraming gulo.
45620,"She called this `` an honor '' and `` flattering , '' and added , `` It 's new for our society , as well .","She called `` an honor '' and `` flattering '' , and added : `` It is new for our society as well .",1,"Tinawag niya itong ""isang karangalan"" at ""nakakabighani,"" at idinagdag, ""Bago rin ito para sa ating lipunan.""","Tinawag niya itong ""isang karangalan"" at ""nakakabighani"", at idinagdag: ""Bago rin ito para sa ating lipunan."""
13130,"James the Fat would never return to his native Scotland , he remained in exile until his death in Ireland , his widowed mother and sister remained in Scotland .",James the Fat would never return to his native Scotland . He remained an exile in Ireland until his death . His widowed mother and sister remained in Scotland .,1,"Hindi na kailanman babalik si James the Fat sa kanyang bayang sinilangan sa Scotland; nanatili siyang ipinatapon hanggang sa kanyang kamatayan sa Ireland, habang ang kanyang balo na ina at kapatid na babae ay nanatili sa Scotland.",Hindi na babalik si James the Fat sa kanyang bayang sinilangan sa Scotland. Nanatili siyang isang ipinatapon sa Ireland hanggang sa kanyang kamatayan. Ang kanyang balo na ina at kapatid na babae ay nanatili sa Scotland.
